b'Twist',110
b'squamous',110
b'pericentric',110
b'confluence',110
b'co-cultured',110
b'PP2A',109
b'SA',109
b'activation_dot_',109
b'tube',109
b'i_dot_p_dot_',109
b'4)',109
b'posterior',109
b'overexpressed',109
"b'(C,'",109
b'transfection_dot_',109
b'dNTPs',109
b'view',109
b'PBMCs',109
"b'RIPK1,'",109
b'Mek1',108
"b'10),'",108
b'p65\xe2\x88\x92/\xe2\x88\x92',108
b'shape',108
b'Thr(P)308-Akt',108
b'Ub-PDK1',108
b'DC2_dot_4',108
b'miR-31',108
b'NTG',108
b'third-passaged',108
b'Baicalein',108
b'task',108
b'E117G',108
b'A20T',108
b'substituted',108
b'som)',108
b'ribosylated',108
b'pretreatment',108
b'AAV-IGF2',108
b'energies',108
b'right_dot_',108
b'upregulated',108
b'(Tg2576',108
b'marked',108
b'YUtyGT',108
b'apically',108
b'kinases',108
b'score',108
b'MnCl2',108
b'replication_dot_',107
b'steatosis',107
b'stream',107
b'pictures',107
b'window',107
b'GSK3\xce\xb2',107
b'up-regulated',107
b'staining_dot_',107
b'\xce\xb1',107
b'made',107
b'inducible',107
b'deficient',107
b'striatal',106
b'G2',106
b'vesicle',106
b'tubulin',106
b'Scr',106
b'18',106
b'neoplastic',106
b'HR-deficient',106
b'fusions',106
b'kD',105
b'Sorafenib',105
b'A/WSN/33',105
b'slides',105
b'0_dot_001',105
b'CHIR',105
b'degeneration_dot_',105
b'postnatal',105
b'p16INK4A',105
b'Ki67',105
b'TAT-GluN2Bct-CTM',105
b'bones',105
b'hypothalamus',105
b'ACM',105
"b'transfection,'",105
b'initiation',105
b'd26',105
b'320-DM',105
b'M4',105
b'Immunohistochemical',105
b'transcytosis',105
b'EMF',105
b'bony',105
"b'extrusion,'",105
b'Cx43Ko',105
b'Vps34',105
b'sera',105
b'DRGs',105
b'Huh9-13',104
b'I3M',104
b'V5-tagged',104
b'(black',104
b'magnolol',104
b'force',104
b'MEK',104
b'refeeding',104
b'Myc-Klf4-ER\xe2\x84\xa2-expressing',104
"b'*p<0_dot_05,'",104
b'Bay11',104
b'FKBP51',104
"b'test,'",104
b'CDK5RAP2',104
b'(blue)',104
b'systemic',104
b'arrestin',104
b'ductal',104
b'(C)_dot_',104
b'AAV',104
b'RhoA',104
b'Newman-Keuls',103
b'post-hoc',103
b'RISC',103
b'asterisks',103
b'specificity',103
b'Bonferroni',103
"b'SQSTM1,'",103
b'benign',102
b'stages',102
b'AcH3',102
b'HSP90\xce\xb1',102
b'2_dot_5',102
b'heavy',102
"b'E,'",102
b'IVD',102
b'Atg9core',102
b'constitutive',102
b'(one-way',102
b'reported',102
b'Insets',102
b'new',102
b'Mel-RMu',102
b'field',102
b'compare',102
b'software',102
"b'FKBP4,'",102
b'Methods',102
b'components',102
b'MLK3',102
b'Lrig2E12+/-',102
b'seven',102
b'TD',102
b'#p<0_dot_05',101
b'When',101
b'respectively',101
b'bulb',101
b'thapsigargin',101
b'retinas_dot_',101
b'vitro_dot_',101
b'(+)',101
b'bars)_dot_',101
b'Double',101
b'precursor',101
b'lymphocytes',101
b'bars_dot_',101
b'(blue)_dot_',101
b'E3',101
b'metaphase',101
b'chaperone',100
b'39\xc2\xb0C',100
b'CTL',100
b'binds',100
b'NKCC2',100
b'(C:',100
b'Unc5C',100
b'non-selenium',100
b'hyperoxia',100
"b'hpf,'",100
b'neurofibromin',100
b'protrusive',100
b'(wt/wt:',100
b'column:',100
b'TSP1',100
b'Related',100
b'HSRs',100
b'freshly',100
"b'\xce\xbcg,'",100
b'coated',100
b'magnification:',100
b'syntaxin13',100
b'2B4',100
b'n=3;',100
b'filament',100
b'EMT-TFs',100
b'AG-haESCs',100
b'S1',100
b'developmental',100
b'GnV3',100
b'lacZ/lacZ:',100
b'proficient',100
b'thymus',100
b'0_dot_1',100
b'wt/lacZ:',100
b'(5uM)',100
b'GFP-tagged',100
b'(or',100
b'miR-155',100
b'Me1402/R',99
b'bodies',99
b'spheroid',99
b'led',99
b'pathway_dot_',99
b'iPSCs',99
b'Procedures_dot_\xe2\x80\x9d',99
b'iodide',99
b'Ub',99
b'Gli3',99
b'SNAIL',99
b'allergic',99
"b'controls,'",99
b'SPT',99
b'75',99
b'T286A',99
b'\xe2\x80\x9cExperimental',99
b'PAD',99
b'merged',99
b'NASH',99
b'N-end',99
b'pl-grade',99
b'foot',99
b'vivo_dot_',98
b'GFP+',98
b'photomicrographs',98
b'PAX1',98
b'E)',98
b'p11',98
b'rapamycin_dot_',98
b'PLZF',98
b'severing',98
b'monoubiquitination',98
"b'0_dot_023,'",98
b'row)',98
b'Inflammatory',98
b'interact',98
b'proteasomal',98
"b'0_dot_026,'",98
b'(D)_dot_',98
b'detectable',98
b'Pam3Cys',98
b'EA_dot_hy',98
b'trbl',98
b'colony',97
b'node',97
"b'proteins,'",97
b'Hoechst',97
b'Gene',97
b'defined',97
b'Ctr',97
"b'TH,'",97
b'denoted',97
b'graphs',97
b'AML12',97
b'E18_dot_5',97
b'LY294002',97
b'units',97
b'ng/embryo)',96
b'MITF',96
b'SD;',96
b'ECIS',96
b'vasculature-like',96
b'NCOA2',96
b'AlkB',96
b'population',96
b'autolysosomal',96
b'MDM2',96
b'H3K36me3',96
b'miR27a_KD',96
b'TSLP',96
"b'inhibitor,'",96
b'repeated',96
b'GFP-HMG20b',96
b'RAF1\xce\x94ep',96
b'Pdgfr\xce\xb1',96
b'unpaired',96
b'sham-injected',96
b'FLAG-WDR73',96
b'TrkB',96
b'6-10B',96
"b'LVHF,'",96
b'growing',96
b'IL1\xce\xb2',96
b'Bax/Bcl-2',96
"b'(saline,'",96
"b'(A),'",96
b'imiquimod',96
b'Golgi',96
b'double-labeled',96
b'CYP2D',96
b'EMT-TF',95
b'conventional',95
b'major',95
b'[Ca2+]i',95
b'tail',95
b'goat',95
b'Left:',95
b'ImageJ',95
b'FACS',95
b'N2a',95
b'curves',95
b'eGFP',95
b'appear',95
b'recognition',95
b'N-glycosylation',95
b'CBP',94
b'serum_dot_',94
b'Blood',94
b'impact',94
b'sodium',94
b'Annexin',94
b'\xc2\xb5M)',94
b'A\xce\xb21-42',94
b'schematic',94
b'ATPase',94
b'sp_dot_',94
b'Inhibition',94
b'(bottom',94
b'block',94
b'bacterial',94
b'fractions_dot_',93
"b'(a,'",93
b'proteinase',93
b'subsequent',93
b'CBDL+CDL',93
b'OCT4',93
b'Wnt5a',93
b'matrix_dot_',93
b'DELLAs',93
b'KS',93
"b'NC,'",93
b'immunoblot_dot_',93
b'horizontal',93
b'p35',93
b'host',93
b'J',93
b'scale',93
"b'lysed,'",93
b'month',93
b'throughout',93
b'nucleolus',92
b'upper',92
b'arginylated',92
b'Right:',92
b'E',92
b'fibroblast',92
b'Rta',92
b'min)',92
b'F)',92
b'supplementation',92
b'leaf',92
b'chain',92
b'CCl4',92
b'colonies',92
b'See',92
b'Py2T',92
b'Syn',92
b'(top',91
b'branching',91
b'downregulation',91
b'counts',91
b'si',91
b'pRC-CMV',91
b'GFP-LC3',91
b'fresh',91
b'last',91
b'rule',91
b'APC6_dot_',91
b'PN7',91
b'(37',91
b'GABA',91
b'contrast',91
b'methylated',91
b'microscope_dot_',90
b'FECH',90
b'VEGFtg',90
b'pElk-1',90
b'spent',90
"b'Kcnd2,'",90
b'TNF-\xce\xb1+/+',90
b'PDGF-BB',90
b'Staining',90
b'fin',90
b'Lysates',90
b'\xce\xb4map1b-injected',90
b'dpi',90
b'SCD',90
b'Student-Newmann-Keuls',90
b'C-CPE',90
b'HDACi',90
b'sphingolipid',90
b'CRL4DCAF1',90
b'transient',90
b'BAX',90
"b'n_dot_s_dot_,'",90
b'\xce\xbcmol/L)',90
b'PTX',90
b'SET8_dot_',90
b'permanent',90
b'Env_dot_EGFP',90
b'undifferentiated',90
b'gelsolin',90
b'FBP17',90
b'CREB',90
b'DhhCre',90
b'Irf1\xe2\x88\x92/\xe2\x88\x92',90
b'S6',90
b'MAFP',90
b'BiFC',90
b'knocked',90
b'supplement',90
b'topical',90
b'CDC26_dot_',90
b'motor',90
b'IB',90
b'DR-GFP',90
b'depicts',90
b'ablation',90
b'MYC-dependent',90
b'histogram',90
b'Akt2',90
b'(TG)',90
b'spontaneously',89
b'related',89
b'background',89
b'(e)',89
"b'incubation,'",89
b'quantitated',89
b'combinations',89
b'Embryos',89
b'depicted',89
b'n=3',89
b'display',89
b'conditions_dot_',89
b'motifs',89
b'near',89
b'membrane_dot_',89
b'IHC',89
b'significant_dot_',89
b'donor',89
b'adjacent',88
b'ChIP-Seq',88
b'Day',88
b'z',88
b'black',88
b'organelles',88
b'VP16',88
"b'Sox-9,'",88
b'(by',88
b'causes',88
b'GAI',88
b'caudate',88
b'Pdgfr\xce\xb2',88
b'eight',88
b'sufficient',88
b'ORF',88
b'SKAP-Hom',88
b'siPik3ip1-transfected',88
b'forming',87
b'nm',87
b'sun2-KD',87
b'variance',87
b'relationships',87
b'every',87
b'non-targeting',87
b'V1aR',87
b'pbs2\xce\x94',87
b'dots',87
b'baseline',87
b'MQDL',87
b'mediates',87
b'failed',86
b'severe',86
b'\xce\xb1-actin',86
b'BMP4',86
b'0_dot_0001',86
b'located',86
b'-',86
b'Aurora-B',86
b'copy',86
b'entry',86
b'myc',86
b'histological',86
b'i)',86
b'Both',86
b'prefrontal',86
"b'Hsp90,'",85
b'Insig-1',85
"b'Kcna4,'",85
b'Time',85
b'spns1hi891/hi891',85
b'Na2CaEDTA',85
b'dimension',85
"b'(B),'",85
b'odontoblasts',85
b'zone',85
b'pre-mRNA',85
"b'p23,'",85
b'T7-phosphorylated',85
b'map',85
b'Rac',85
b'effectively',85
b'Unc5',85
b'NVP-BEZ235',85
b'FISH',85
b'vimentin',85
"b'1,5-isoquinolinediol'",84
b'Coomassie',84
b'z-score',84
b'(H1N1)',84
b'D3',84
b'5-8F',84
b'2OG/Fe(II)',84
b'p50',84
b'\xce\x94G4\xce\x94G5',84
b'depict',84
b'arrows',84
b'selective',84
"b'Nanog,'",84
b'VICs',84
b'CD46',84
b'GFP-CEACAM1-NHERF1',84
b'\xc2\xb1SD',84
b'stress_dot_',84
b're-expressing',84
b'LANA',84
b'CM3D',84
b'NTHi',84
"b'sample,'",84
b'intestine',84
b'SW480',84
b'K-resistant',84
b'MO-injected',84
b'(vertical',84
b'urinary',84
b'JMJD2A_dot_',84
b'internalization',84
b'PtdIns(3)P',84
b'H520',84
b'DELLA',84
b'(+OHT)',84
b'SEL',84
"b'cortex,'",83
b'TH+',83
b'library',83
b'PSD95',83
b'(50',83
b'carboplatin',83
b'reversed',83
b'repeat',83
b'isotype',83
b'explants',83
b'beta',83
b'central',83
b'pluripotent',83
b'upstream',83
b'littermates',83
b'cPLA2',82
b'Size',82
b'periods',82
b'(1uM)',82
b'p62_dot_',82
b'phase-contrast',82
b'tissues_dot_',82
b'(DMSO)',82
"b'***,'",82
b'reveal',82
b'(bottom)',82
b'blocks',82
b'Aurora',82
b'Mouse',82
"b'antibody,'",82
b'week',82
b'drugs',82
b'proximal',82
b'Bone',82
b'Virus',82
b'cytochrome',82
b'enzyme',82
b'(TM)',82
b'Swiss',81
b'carrying',81
b'contains',81
b'arrowheads',81
b'localized',81
b'(3\xe2\x80\x935',81
"b'MAP1LC3A,'",81
b'1N3R-tau',81
b'renal',81
b'GFP-positive',81
b'acidic',81
b'(g)',81
b'CFUs',81
"b'slide,'",81
b'SOX2',81
b'++',81
b'pooled)_dot_',81
b'HA',81
b'10um_dot_',81
"b'litters,'",81
b'respect',81
b'2D',81
b'(25uM)',81
b'assess',81
b'FGF-2',81
b'18\xe2\x80\x9320)',81
b'experiments);',81
b'turnover',81
"b'AKT,'",81
b'width',81
b'amyloid',80
b'counting',80
b'KKU-M214',80
b'4-weeks',80
b'AhR',80
b'Lrig2E12+/+',80
b'405\xe2\x80\x93labeled',80
b'#',80
b'anti-CYP2D49',80
b'cardiomyocyte',80
b'crystal',80
b'Beclin-1',80
b'sarcomatoid',80
b'PML-knockdown',80
b'JC1',80
b'Proteins',80
b'TATA',80
b'pombe',80
b'curve',80
b'ctrl',80
b'GST-LATS1',80
b'ARRDC4',80
b'punctate',80
b'(20',80
b'CCL2',80
b'critical',80
b'down-regulated',80
b'PI3',80
b'shelterin',80
"b'enoxolone,'",80
b'PTER',80
b'Pdgfr',80
b'Subcellular',80
b'depletion/enrichment',80
"b'HDMEC,'",80
b'glucose-induced',80
b'CGRP',80
b'CRPC',80
b'delivery',80
b'citrullinated',80
b'RGs',80
b'MEKi',80
b'degron',80
b'p27',80
b'***:',80
b'system',80
b'A2780',80
b'CA\xe2\x80\x90treated',80
b'habenula',80
b'FB>',80
b'1E8',80
b'GFRa1',80
b'NAS',80
b'migratory',80
b'functions',80
b'shown;',80
"b'ns,'",79
"b'MAPK,'",79
b'necessary',79
b'One-way',79
b'Smad4',79
b'very',79
b'GM12878',79
b'sacrificed',79
b'elongation',79
b'peripheral',79
"b'i,'",79
b'distal',79
b'37',78
b'leak_dot_',78
"b'hUCB-MSCs,'",78
b'E10_dot_5',78
b'JNK3-4A-Tat',78
b'P120ctn',78
b'DOBV',78
b'non-silencing',78
b'stacks',78
b'GFP-Smad2',78
b'Isg15\xe2\x88\x92/\xe2\x88\x92',78
b'(A\xe2\x80\x93D)',78
"b'ESCs,'",78
b'projections',78
b'kinase-dead',78
b'Fraction',78
b'NKT-PBMCs',78
b'Uty',78
b'TOCA-1(\xe2\x80\x93)',78
b'morphant',78
b'extrusion_dot_',78
b'MO2-injected',78
b'(PDB',78
b'MMC',78
b'Cry2',78
b'SREBP-1',78
b'transactivation',78
b'nuclei_dot_',78
b'second',78
b'atorvastatin',78
b'reverse',78
b'IFNAR2',77
b'Serum',77
b'MHC',77
b'stain',77
b'correspond',77
b'postinfarction_dot_',77
b'TCDD_dot_',77
b'Double-labeled',77
b'rounds',77
b'\xce\xb3-radiation',77
b'multicellular',77
b'DcR3-specific',77
b'dilutions',77
b'nadir',77
b'occupancy',77
b'Cx',77
b'heads',77
b'microglial',77
b'migration_dot_',77
b'\xce\xb2-gal',77
b'respectively)_dot_',77
b'dephosphorylation',77
b'6)',77
b'wtMV_dot_',77
b'captured',77
b'Ihh',76
b'synergistically',76
b'RANKL',76
b'circles)',76
b'T7D-mutated',76
b'dimethyl',76
b'SUM159',76
b'Usp22lacZ/lacZ',76
b'substantia',76
b'Lat52pro::ERS-RFP-SUN2Lm',76
"b'activity,'",76
b'fields',76
b'LDL',76
b'bars)',76
b'BMP',76
b'TCDD-treated',76
b'translational',76
b'kDa)',76
"b'miR-153,'",76
b'JMJD3',76
b'ANOVA)_dot_',76
"b'antibodies,'",76
"b'min,'",76
b'output',76
b'age-matched',76
b'myotube',76
b'software_dot_',76
b'side',76
b'larval',76
b'final',76
b'QD',76
b'migrating',75
b'DHT',75
b'Unc5B',75
b'HBx-induced',75
b'HT-29',75
b'KB',75
b'transfections',75
b'activities',75
b'intake',75
b'PPIs',75
b'STAV-AB',75
b'silenced',75
b'hBM-MSCs',75
b'axon',75
b'confirm',75
"b'GABA,'",75
"b'hr,'",75
b'localisation',75
b'coronatine',75
"b'NFI-C,'",75
b'do',75
b'GLUT1',75
b'Flag-tagged',75
b'hrs_dot_',75
b'p53BP1',75
b'B1',75
b'evident',75
b'6)_dot_',75
b'neonatal',75
b'(IP)',75
b'mol%',75
b'kit',75
b'A1',75
b'adenovirus',75
b'disomic',75
b'concentrations_dot_',75
b'GL2',75
b'interphase',74
b'uninfected',74
b'representing',74
b'conformation',74
b'develop',74
b'blocking',74
b'gradient',74
b'development_dot_',74
b'Complex',74
b'neutral',74
b'enhances',74
b'flanked',74
"b'wild-type,'",74
b'knockdown_dot_',74
"b'Bars,'",74
b'Atg1',74
b'Fluorescence',74
b'1)',74
b'chosen',74
"b'magnification,'",74
b'diagram',74
b'lamellipodial',74
b'RPMI',74
b'retina_dot_',73
b'H3K9me2',73
b'static',73
b'demonstrates',73
b'1)_dot_',73
b'staurosporine',73
b'phosphorylation_dot_',73
"b'animals,'",73
b'interacted',73
b'divided',73
b'inducing',73
b'mentioned',73
b'tunicamycin',73
b'polymerized',73
b'produced',73
b'(a',73
"b'respectively,'",73
"b'c-Myc,'",73
b'plot',72
b'shBUD31',72
b'anti-Myc',72
b'IRF7',72
b'cytometry_dot_',72
b'cup',72
b'NFATc1',72
b'food',72
b'Smad3\xe2\x88\x92/\xe2\x88\x92',72
"b'0_dot_002,'",72
b'LS174T',72
b'endothelium',72
b'EQ',72
b'FbxL4',72
b'GST-ATXN3L',72
b'P53',72
b'MIER1\xce\xb1_dot_',72
"b'ABT-737,'",72
b'derivation',72
b'polymer',72
b'hyoid',72
"b'infection,'",72
b'lactoferrin;',72
b'p12',72
b'Ad',72
b'Myc\xe2\x80\x93Cep85',72
b'organization',72
b'siNegative',72
b'MCPH2',72
b'transgenes',72
b'room',72
b'\xce\xb1-ACTIN',72
"b""Scheffe'spost""",72
b'ISG15-overexpressing',72
b'U87\xce\x94EGFR',72
b'UMR106-01',72
b'wild\xe2\x80\x90type',72
b'Cx43\xe2\x88\x92/\xe2\x88\x92',72
b'osmolality',72
b'coverslips',72
b'overall',72
b'(zeb1b',72
b'aspirin',72
b'Glutamate',72
b'p13',72
b'PML1',72
"b""Tukey's""",71
b'exclusion_dot_',71
b'It',71
b'bipolar',71
b'units_dot_',71
b'tagged',71
b'genome',71
b'comparable',71
b'below',71
b'promoting',71
b'specifically',71
b'bafilomycin',71
b'Fluor',71
b'embryo',71
b'shock',71
b'novel',71
"b'lines,'",71
b'doses',71
b'fibres',70
b'KNS-62',70
b'original',70
b'Wistar',70
b'hypoxia_dot_',70
b'deviation_dot_',70
b'DES-treated',70
b'ionizing',70
b'stemness',70
b'PERK',70
b'translatome',70
b'organs',70
b'KLF5-3\xc3\x97Flag',70
b'morphine-control',70
b'activate',70
b'5\xe2\x80\xb2UTR',70
b'SUM1315',70
b'White',70
b'p16ink4a',70
b'G2M',70
b'viewed',70
b'PGR',70
b'inverted',70
b'PC-3',70
b'98059',70
b'HA-V2R-V5',70
b'GFP-CEACAM1-PODXL',70
b'glycemia',70
b'p90RSK',70
b'96-well',70
b'typical',70
"b'0_dot_005,'",70
b'(WDR73',70
b'penumbra_dot_',70
b'regular',70
b'Animals',70
b'suppression',69
b'varying',69
b'reference',69
b'decreases',69
b'progression_dot_',69
b'examples',69
b'round',69
b'KRAS',69
b'outlined',69
b'cells)',69
b'Vero',69
b'ABT-737',69
b'duplicate',69
b'GA',69
b'short',69
b'experiments;',69
b'visualize',69
b'1\xe2\x80\xb2-hydroxylation',69
b'lobe',69
b'green)',69
b'N221*',69
b'TDP-43',68
b'(iii)',68
b'cilium_dot_',68
b'hAgo2',68
b'PC12',68
b'hepatocyte',68
b'PKB-DD',68
b'plots',68
b'testicular',68
b'C-terminus',68
b'impaired',68
b'MuRF1',68
b'S_dot_E_dot_M_dot_',68
b'stack',68
b'tracer',68
b'AT1',68
b'Synthesis',68
b'resveratrol_dot_',68
b'summarized',68
b'skeletal',68
b'HFD-induced',68
b'3\xe2\x80\xb2-UTR',68
b'modified',68
b'mating',68
b'surrogate',68
b're-probed',68
b'SILAC',68
b'myocardial',68
"b'3),'",68
b'graph;',68
b'sc-372',68
b'attentional',68
b'working',68
b'partially',67
b'SIM',67
b'siRNA-mediated',67
b'8)',67
b'frequencies',67
b'Atg7',67
"b'(E,'",67
b'GBM',67
b'Rho',67
b'stratum',67
b'injections',67
b'device',67
b'Red',67
b'proper',67
b'susceptible',67
b'(NT)',67
b'although',67
b'sub-cellular',67
b'exhibited',67
b'untagged',67
b'FTS',66
b'soleus',66
b'NCI60',66
"b'1_dot_0,'",66
b'damage_dot_',66
b'GLI1',66
b'opaqueness',66
b'properties',66
b'immunoblotting_dot_',66
b're-expression',66
b'hMSCs',66
b'common',66
"b'GLL,'",66
b'RT-Real',66
b'KB-Hur',66
b'FO',66
b'CCA',66
b'Significant',66
b'molar',66
b'pulse',66
b'ALI',66
b'(DNA',66
b'Thr196',66
b'subunits',66
b'extent',66
b'triggers',66
b'agarose',66
b'(4',66
b'Gdnf',66
b'TBMO',66
b'polymers',66
b'*P<0_dot_05;',66
b'TAT-GluN2BCTM',66
b'(IB)',66
b'[14C]-acetate',66
b'ear',66
b'stimulation_dot_',66
"b'm,'",66
b'affects',66
b'Shh+/\xe2\x88\x92',66
b'ID8',66
b'ends',66
b'subclones_dot_',66
b'selection',66
"b'ZEB1,'",66
b'NSC23766',66
b'construct_dot_',66
b'MI_dot_',66
b'SAEC',66
b'RET-mice_dot_',66
b'Mycoplasma',66
b'ligands',66
b'prolonged',66
b'head',66
b'SNc_dot_',66
b'GFP-Nup98-PMX1',65
b'PD184352',65
"b'\xce\xbcM,'",65
b'yeast',65
b'radial',65
b'representatives',65
b'(labeled',65
b'unstimulated',65
b'Arhgap23',65
b'sibling',65
b'Sas-4',65
b'IL-6-induced',65
b'verified',65
b'37\xc2\xb0C',65
b'non-target',65
b'melanocytic',65
"b'unpaired/paired,'",65
"b'EGF,'",65
b'IL-3',65
b'Overexpression',65
b'Expressions',65
b'RIE',65
"b'(WT),'",65
b'20-month-old',65
b'charged',65
"b'***P<0_dot_001,'",65
b'axolotl',65
b'inhibition_dot_',65
b'EB1',65
b'performed_dot_DOI:',65
b'differential',65
b'Percentage',65
b'0_dot_0001)_dot_',65
b'steady-state',65
b'chZac1',65
"b'mg\xe2\x80\xa2kg\xe2\x88\x921,'",64
b'arrested',64
b'(20uM)',64
b'scanning',64
b'onto',64
b'S240/244)',64
b'slices;',64
b'migfilin',64
b'gastrulation',64
b'Endogenous',64
b'Activated',64
b'Claudin-1',64
b'parameters',64
b'ng/ml_dot_',64
b'(OE19',64
b'sh-p150;',64
b'MAB3026',64
b'(at',64
b'HMTase',64
b'appropriate_dot_',64
b'MCTS',64
b'PIP',64
b'Burkitt',64
b'Cdc42',64
b'A375M',64
b'epigenetic',64
b'pull-down',64
b'top_dot_',64
b'2089',64
b'GFP\xe2\x80\x93Trap\xc2\xae',64
b'strand',64
b'Met',64
b'(P-Akt',64
b'box',64
b'96',64
b'gfp',64
"b'GCL,'",64
b'epididymis',64
b'PplGAL4',64
b'3rd',64
b'shEZH2',64
b'(right)_dot_',64
b'catalytic',64
b'iPS',64
b'H7',64
b'TCLs',64
b'HaCaT',64
b'randomly_dot_',64
b'screening',64
b'\xc3\x9740)_dot_',64
b'Isg15+/+',64
b'(B:',64
b'#P<0_dot_05',64
"b'(FB-Gal4,AKHR'",64
b'60Co',64
b'\xc2\xb0C',63
b'densitometry_dot_',63
b'PPP2R1A',63
"b'Bax,'",63
b'p23',63
b'MNKs',63
b'(neo)',63
b'IC50',63
b'co-immunoprecipitation',63
b'confluent',63
b'N74D',63
b'ischemia',63
b'MZ',63
b'Glilz',63
b'phases',63
b'genotype_dot_',63
b'Zeb1',63
b'precursors_dot_',63
b'introduced',63
b'pAkt',63
b'ADAP',63
b'(I)',63
b'symptomatic',63
b'ectopic',63
b'IFN\xce\xb3_dot_',63
b'correlates',63
b'dihydrotestosterone',63
b'administered',63
b'mutants_dot_',63
b'positions',63
b'manufacturer\xe2\x80\x99s',63
b'smaller',63
b'neutrophil',63
b'Cdc45',63
b'EBSS',63
b'Unc5A-D',63
b'extruded',63
b'genotypes',63
b'variant',62
b'(\xe2\x88\x92)',62
b'therapy',62
"b'embryos,'",62
b'death_dot_',62
b'H',62
b'stability',62
b'CDH1',62
b'lamina',62
"b'activation,'",62
"b'Akt,'",62
b'cord',62
b'young',62
b'ZEB1_dot_',62
b'infections',62
b'ChIP-seq',62
b'nigra',62
b'rod',62
b'exhibiting',62
b'forebrain',61
b'Lamin',61
b'inhibiting',61
b'Caspase',61
b'primer',61
b'\xce\xb2-galactosidase',61
b'ethanol)',61
b'B-cell',61
b'siRNA-treated',61
b'ventral',61
"b'(green),'",61
"b'BACE1,'",61
b'45',61
b'tests',61
b'screens_dot_',61
b'repressed',61
b'(*);',61
"b'samples,'",61
b'exhibit',61
b'Adult',61
b'arbitrarily',61
b'bp',61
b'S-phase',61
b'FS',61
b'(arrows)_dot_',61
b'Compared',61
b'corresponds',61
b'polyubiquitination',61
b'anti-Flag',61
b'splice',61
b'seed',61
b'pepstatin',61
b'Pearson',61
b'applied',61
b'identity',60
b'VNE',60
b'Gfra1',60
b'F_dot_',60
b'voltage-dependent',60
b'iMEF',60
b'R5',60
"b'domain,'",60
"b'TSP1,'",60
b'oncogenic',60
b'main',60
b'synthesized',60
b'p38\xce\xb1',60
b'Hog1D170A',60
b'STROC05',60
b'Invadopodia',60
b'Normal',60
b'U87EGFR',60
"b'TNF,'",60
b'fibronectin',60
b'GP',60
"b'CMD,'",60
b'N-WASP',60
b'mESCs_dot_',60
b'mGFP',60
b'early-endosomal',60
b'predominantly',60
b'3\xe2\x80\xb2UTR',60
"b'(C),'",60
b'hAD-MSCs',60
b'2-tailed',60
b'Ser(P)473-Akt',60
b'phosphoproteins',60
b'mammalian',60
b'rapid',60
b'CF',60
b'BJ',60
b'mTMEM16F-GFP',60
b'phagosomes',60
b'PNa',60
b'p<0_dot_01',60
b'deposition',60
b'SMMC-7721',60
b'CYP2D49_dot_',60
b'feeder',60
b'Sirt1',60
b'Sequencing',60
b'globular',60
b'Ptch-lacZ',60
b'CCCP',60
b'scotopic',60
b'ureter_dot_',60
"b'(A,B)'",60
b'panels)',60
"b'Cdc37,'",60
b'basally',60
b'p16',60
b'reconstructed',60
b'p\xe2\x89\xa40_dot_001_dot_',60
b'ATP-mediated',60
b'ear_dot_',60
"b'IGF1,'",60
b'Arabidopsis',60
b'IgE',60
b'rpL7a',60
b'AMBP',60
b'LBH589',60
b'Activin',60
b'RNF168-N221*',60
b'SR-I\xce\xbaB',60
b'Atg31\xe2\x80\x93Atg29',60
b'Sp',60
b'butaprost',60
b'HPC',60
b'myxomatous',60
b'19q13',60
b'nucleoli',60
b'sulcus',60
b'Bcl2',60
b'XUtx+',60
b'Unc5D',60
b'DSE',60
b'cancer_dot_',60
b'pemetrexed-induced',60
b'**P<0_dot_01;',59
b'markers_dot_',59
b'represses',59
b'significant;',59
b'constructs_dot_',59
"b""Bonferroni's""",59
b'PFU/cell',59
b'replated',59
b'Southern',59
b'pharmacological',59
b'settings',59
b'\xe2\x89\xa5',59
b'process',59
b'actin_dot_',59
b'mRNA_dot_',59
b'<0_dot_0001',59
b'Cultured',59
b'formation_dot_',59
b'necroptosis',59
b'amplitude',58
b'novo',58
b'Deletion',58
b'S3',58
b'SV40',58
b'unchanged',58
b'demethylation',58
b'(right)',58
b'dissected',58
b'cell_dot_',58
b'\xce\xb2-actin_dot_',58
b'dye',58
b'examined_dot_',58
b'fused',58
b'X-100',58
b'(12',58
b'(green)_dot_',58
"b'p-Akt,'",58
b'fluid',58
b'RA-induced',58
b'WW',58
b'mutant_dot_',58
b'Mann-Whitney',58
b'(n_dot_s_dot_',58
b'intestinal',58
b'Two',58
b'two-sample',58
b'irradiation',58
b'Immunoprecipitations',58
b'transduction_dot_',58
"b'OCT4,'",57
b'loaded',57
b'pulses',57
b'TrblD/NLK',57
b'post-test_dot_',57
b'external',57
b'thin',57
b'illumination',57
b'Localization',57
b'lesion',57
b'key',57
b'ATR',57
b'phosphorylates',57
b'clone',57
b'Cebpb',57
b'solution',57
b'***p<0_dot_001',57
b'(PI)',57
b'spheres',57
b'lethal',57
b'biotinylated',57
b'Akt3',57
b'time-dependent',57
b'RT-PCR_dot_',57
b'Matrigel',57
b'oligonucleotide',57
b'receptors_dot_',57
b'survivin-2B',57
b'sense',57
b'LATS2',57
b'Actin',57
b'Mitochondrial',57
b'separation',57
b'arrows)',57
b'NT5',56
b'(+/\xe2\x88\x92',56
b'condition_dot_',56
b'densitometric',56
b'PLAP',56
